date, SBER, ROSN, LKOH, GAZP, NVTK, GMKN, TATN, SIBN, SNGS, NLMK, CHMF, PLZL, ALRS, YNDX, MAGN, MTSS, VTBR, RUAL, MGNT, IRAO, MFON, UNAC, POLY, BANE, PHOR, URKA, PIKK, HYDR, FEES, MOEX, RTKM, RSTI, VSMO, AKRN, KZOS, UPRO, MGTS, CBOM, NMTP, NKNC, AGRO, AFLT, LNTA, RASP, ROSB, AFKS, MSNG, RGSS, MVID, IRGZ, TRCN, LSRG, QIWI, CHEP, UWGN, SFIN, LSNG, ALNU, IRKT, TRMK, GCHE, MRKK, MTLR, MFGS, AVAN, APTK, PRTK, KMAZ, ENRU, OGKB, TGKA, MSRS, UCSS, MRKP, OPIN, UTAR, DVEC, KAZT
2/10/2017,150.070175,343.489777,2762.618652,116.178146,715.9328,8252.09082,323.766602,192.046524,30.063393,95.531754,654.114441,3864.06543,74.745415,1345,34.325474,209.202362,0.057928,31.694841,9116.256836,3.707952,599.44812,0.556,721.316101,3123.39209,2329.207031,169,275.844849,0.926687,0.214487,114.136665,68.242432,1.220099,10356.88672,2811.908691,41.677429,2.299549,656.031677,4.24633,4.938787,72.699997,819.898621,150.412491,468.5,85.599998,67.800003,20.742254,2.4748,0.40982,369.5,15.84,3314.552002,728.519775,840.514954,104.730804,801.057007,702.885559,5.336481,155208.6406,9.377894,72.363976,737.367249,23.799999,177.600006,579,420.377014,10.11,108.836983,54.075882,0.836894,0.496686,0.014091,0.905555,1049.204102,0.133891,378,9.92,0.697,84.085121
2/13/2017,149.344742,344.763306,2791.134277,116.756966,727.765564,8102.976074,321.449951,192.758423,29.727179,95.894066,664.970825,3844.178223,73.301056,1335,35.074242,208.164413,0.0577,30.835253,9185.568359,3.735366,596.901733,0.58,709.327515,3105.154541,2314.569824,167.800003,276.59491,0.933784,0.216422,112.993469,68.370811,1.210909,10342.25684,2802.94873,42.208355,2.294515,656.031677,4.25833,4.90681,72,809.924072,148.652786,469,82.720001,66.699997,20.724825,2.469158,0.41082,371,15.68,3346.643066,744.348999,848.510376,104.730804,800.560974,702.885559,5.402831,155654.6406,9.62445,72.26944,736.492615,23.75,172.800003,618,420.377014,10.11,108.456429,53.109379,0.867778,0.489085,0.014054,0.902899,1049.204102,0.133643,385,9.91,0.695,83.80761
2/14/2017,147.531219,336.439819,2766.448975,116.277367,718.626465,7980.078613,313.118042,189.701431,29.881279,95.421494,652.676514,3848.498779,71.712265,1312,34.577869,205.742569,0.057463,31.035156,9141.777344,3.654052,595.487061,0.577,697.338806,3072.15332,2268.827148,167.100006,272.375671,0.926431,0.216253,111.178322,67.881355,1.212278,10342.25684,2773.623779,42.562302,2.311294,676.251831,4.23833,4.899704,72,794.962463,146.809296,459,87.639999,66,20.633312,2.476969,0.41082,371.5,15.64,3364.980713,745.479614,841.514404,100.751541,799.070007,708.159607,5.345959,152086.625,9.536394,72.742104,722.497498,23.85,166.919998,615,477.07901,9.81,108.456429,53.157703,0.84744,0.509729,0.014258,0.902899,1049.204102,0.133891,390,10,0.684,83.80761
2/15/2017,148.256638,327.479645,2733.251465,115.53318,721.512451,8143.941406,306.858917,192.674683,29.881279,95.838936,653.179749,3845.908203,71.452278,1316,34.762959,210.240311,0.05737,31.584894,9114.44043,3.546716,603.5979,0.613,695.840271,3117.312744,2299.932129,167.050003,273.500824,0.905824,0.217221,111.53611,66.116127,1.219317,10334.94434,2786.657227,42.739277,2.340657,643.300476,4.24833,4.828641,71.099998,797.954834,144.840118,440.5,85.5,66,20.106043,2.492591,0.41578,371.5,15.75,3360.39624,746.233459,854.506897,100.666885,803.044983,708.159607,5.246433,149410.625,9.589228,73.309296,721.622742,23.450001,165.520004,624,445.795135,9.6,108.266159,55.09071,0.822581,0.50682,0.014267,0.886081,1049.204102,0.130749,397,9.86,0.696,83.80761
2/16/2017,150.967865,329.29892,2751.126953,115.070114,727.380737,8157.868652,309.297516,192.842178,30.068064,96.279999,646.996643,3848.498779,73.228844,1401,34.594688,213.315674,0.057556,31.684847,9050.631836,3.6429,599.353821,0.6065,695.340698,3007.887939,2323.718262,167,274.250885,0.904627,0.212805,110.829247,65.594582,1.217167,10239.8584,2769.550781,42.827766,2.340657,642.551514,4.24933,4.857067,70.800003,792.96759,143.457489,427,89,63.799999,19.844585,2.497799,0.41181,370,15.93,3337.473877,742.4646,859.504028,101.852196,802.051025,706.721252,5.322262,151640.625,9.465949,73.120224,720.748047,22.6,175.399994,611,445.795135,9.57,107.980743,55.477314,0.784164,0.504943,0.014267,0.878999,1049.204102,0.132237,400,9.89,0.683,82.32756
2/17/2017,150.061111,322.021637,2722.611328,114.210144,730.651611,7963.693359,298.40506,195.815445,29.521713,96.87072,634.774292,3848.498779,71.495613,1425,33.82069,213.354126,0.057505,31.384989,8841.005859,3.599222,597.46759,0.599,714.322693,2984.439697,2331.037109,167.050003,272.094421,0.915743,0.211964,110.392906,64.190407,1.210323,10342.25684,2798.061523,42.38533,2.340657,647.793823,4.23933,4.764686,70.800003,806.931702,145.049606,418,87.660004,63.400002,19.622347,2.473498,0.41082,371.299988,15.95,3328.305176,745.102783,874.495361,99.904884,802.547974,708.159607,5.393353,157438.6563,9.465949,72.789368,722.497498,22.9,176.059998,611,445.795135,10.05,107.124512,56.492142,0.798476,0.50926,0.01459,0.894047,1049.204102,0.13232,399,9.83,0.673,82.32756
2/20/2017,150.015762,317.473297,2706.86377,114.524368,726.226379,7853.086426,296.698059,195.019775,29.461006,94.972534,634.127197,3849.367432,72.001137,1425,34.068874,216.04509,0.057556,30.635347,8728.892578,3.581565,599.825378,0.622,715.321838,3039.586426,2351.163818,167,272.844482,0.895222,0.201786,108.542854,63.532448,1.140715,10239.8584,2805.392334,41.411968,2.281931,654.533875,4.23933,4.725603,70,812.916504,143.49939,421,87.980003,64.400002,20.132189,2.429669,0.41181,369.799988,16.139999,3346.643066,743.972107,884.489502,99.904884,806.523987,705.282898,5.274869,157438.6563,9.369089,72.978424,776.728516,22.5,171.779999,600,445.795135,9.97,106.743958,56.443821,0.776631,0.494152,0.014831,0.907325,1049.204102,0.13017,400,9.85,0.666,82.050049
2/21/2017,151.430328,322.021637,2723.462646,114.400345,749.41095,7928.462402,297.632813,194.307877,29.339596,94.003746,646.27771,3849.367432,70.412346,1395,33.49678,214.161392,0.057497,30.815262,8695.168945,3.530918,598.976563,0.6225,703.832703,2978.794678,2348.418945,167,272.000641,0.889921,0.20944,109.057724,64.174362,1.143843,10269.11621,2781.769531,41.942894,2.291159,631.318115,4.27133,4.714943,69.800003,814.911316,143.2061,425,86.919998,65.300003,19.87509,2.396255,0.4128,370,16.27,3346.643066,745.479614,892.484985,99.904884,803.541992,704.803406,5.355438,151640.625,9.413116,74.207344,746.114197,22.1,169.529999,610,445.795135,9.9,106.934235,56.347168,0.799983,0.493589,0.015126,0.914407,1049.204102,0.127854,385,10.12,0.664,83.992615
2/22/2017,150.432861,315.653992,2703.033691,113.019417,749.314758,7865.375488,296.291595,195.982941,28.513062,93.570557,629.453857,3850.227783,69.480728,1398.5,33.14764,214.507385,0.057073,30.695318,8379.813477,3.522089,608.879333,0.625,708.828003,2917.568604,2358.482422,167.050003,272.469452,0.8694,0.198884,110.131111,63.388027,1.076777,10364.2002,2777.697021,42.473816,2.248374,638.807068,4.26633,4.778899,69.699997,807.92926,140.985535,420,87.970001,65.5,19.774862,2.350691,0.413,370.100006,16.17,3323.720459,743.972107,903.478638,101.598198,822.426025,706.24176,5.312784,156100.6563,9.545199,72.647568,753.98645,20.35,166.399994,600,445.795135,9.77,105.602318,56.057213,0.781904,0.491149,0.014941,0.919718,1049.204102,0.128185,409,9.92,0.662,81.402542
2/24/2017,150.079239,312.01532,2710.268799,113.077309,753.258972,7781.806152,292.633667,195.312912,28.615795,91.656609,610.904602,3850.227783,68.426353,1368.5,32.432533,213.008118,0.056845,29.495893,8043.492676,3.531382,635.192444,0.624,730.307617,2896.72583,2287.124268,166.399994,273.313293,0.83879,0.190052,110.131111,64.190407,1.021638,10313.00098,2769.550781,42.827766,2.201392,663.52063,4.27933,4.647434,71,813.913818,139.938095,406,85.199997,65,19.204016,2.313805,0.414,373.399994,16.17,3314.552002,735.680664,843.513184,101.598198,810.002014,706.24176,5.0616,153424.6406,9.377894,73.687408,749.613037,20,160.800003,600,445.795135,9.75,101.89196,55.863914,0.774371,0.471443,0.014415,0.887851,1049.204102,0.125373,403,10.07,0.683,82.142555
2/27/2017,145.944366,301.144806,2668.559082,111.688141,728.7276,7653.173828,286.049377,192.507172,27.751905,89.750549,604.577698,3852.826904,67.487526,1354,31.675348,210.932266,0.056506,28.896179,8376.170898,3.410107,622.931885,0.618,707.329346,2909.318115,2269.742188,167.050003,273.125763,0.784067,0.173272,107.338562,63.347908,0.977546,10093.57422,2737.782471,43.181713,2.160284,651.538269,4.25433,4.483993,71,810.921509,138.304092,404,81,64,19.164797,2.138925,0.414,372.399994,15.99,3319.13623,715.70575,823.524719,103.291504,806.523987,704.803406,4.725108,150302.625,9.113729,72.742104,761.858765,19.5,151.490005,591,445.795135,9.36,102.748199,55.428986,0.731435,0.431843,0.013749,0.867491,1049.204102,0.119832,390,10.08,0.676,82.050049
2/28/2017,141.455872,301.190277,2626.849854,110.80336,725.360535,7628.594727,277.148468,191.795273,27.453045,88.726624,594.799744,3848.498779,66.483696,1330,31.111668,211.816437,0.055939,28.676287,8324.211914,3.740942,613.500671,0.6145,690.345459,2979.662842,2195.63916,167.050003,273.125763,0.801938,0.180001,107.774895,62.633793,0.997197,10042.37598,2752.445068,43.712639,2.166157,629.820313,4.22934,4.476886,69.699997,807.92926,138.429764,391,79.309998,63.099998,19.713858,2.090322,0.415,373.799988,16.139999,3199.940674,717.96698,818.52771,103.291504,805.03302,702.885559,4.853069,153424.6406,8.796728,71.465919,741.740784,19.799999,146.800003,582,445.795135,9.03,102.938469,53.592632,0.723148,0.433533,0.013509,0.86218,1049.204102,0.119584,411,10,0.632,81.217529
3/1/2017,145.082947,310.923737,2655.790771,110.679329,723.147827,7677.753906,289.341553,187.607605,27.901333,89.506378,618.022339,3863.205078,68.224152,1334,31.696381,210.124969,0.056929,30.885229,8339.710938,3.553686,635.098145,0.636,678.356812,2936.674561,2234.062988,167.199997,273.125763,0.813994,0.187108,111.920082,63.155338,1.042364,10210.60254,2761.405273,44.332043,2.198036,658.27832,4.26233,4.537289,68,815.908752,148.610901,411,83.400002,63.799999,19.783579,2.124604,0.422,374,16.190001,3218.278564,731.534851,821.52594,96.772278,806.026978,706.721252,5.05686,149410.625,9.316256,71.418655,746.114197,19.549999,154,588,457.526581,9.21,103.604431,53.689278,0.745747,0.443855,0.014221,0.85864,1049.204102,0.125456,400,10,0.634,81.217529
3/2/2017,148.165955,306.193481,2626.849854,108.570755,711.699951,7624.498047,296.698059,186.895691,27.700537,87.427032,600.048218,3856.285889,67.884727,1358.5,31.37248,211.432007,0.055871,30.605364,8430.854492,3.382693,620.668335,0.622,674.860168,2945.793457,2251.445068,167,271.90686,0.800313,0.175711,108.621391,63.428146,1.013523,10174.03027,2761.405273,45.48238,2.156089,651.538269,4.26233,4.398719,67.400002,800.947205,145.803757,410,80.769997,63.799999,19.138649,2.09336,0.417,375.600006,16.450001,3209.109619,719.097656,831.520142,96.772278,805.530029,724.461182,5.208519,151640.625,9.2282,69.669815,748.738281,20.049999,152,607,457.526581,9.07,104.270393,55.187359,0.745747,0.44104,0.014646,0.86218,1049.204102,0.123388,390,9.91,0.639,82.050049
3/3/2017,149.072723,306.102478,2625.998535,111.464882,717.953003,7649.077637,295.885132,183.0849,27.653841,87.820854,593.146179,3852.826904,69.220749,1370,31.553356,211.086014,0.055871,29.975664,8362.49707,3.447744,622.366028,0.6295,660.373901,2995.295166,2214.851074,167,271.90686,0.857601,0.177057,103.202103,63.492336,1.039235,10188.66016,2776.067871,43.53566,2.174546,640.304871,4.26033,4.352528,66.300003,796.957336,141.488312,407,82.410004,62.200001,18.99485,2.160622,0.414,381,16.25,3140.343262,713.821228,835.517883,96.772278,805.03302,723.022827,5.037903,150748.625,8.937617,71.371391,744.364807,19.25,151.759995,580,457.526581,9.23,102.748199,55.718941,0.743487,0.443573,0.014729,0.857754,1049.204102,0.126945,398,10.2,0.638,82.050049
3/6/2017,146.896469,302.009003,2620.465576,111.2995,726.322571,7639.246094,300.76239,181.284225,27.68186,86.639397,591.780029,3852.826904,68.166367,1359,30.943407,209.894333,0.055871,29.765764,8430.854492,3.394309,615.6698,0.679,651.382385,3020.914551,2235.892334,166.850006,272.000641,0.83212,0.174618,99.056915,63.668854,1.003062,10144.77441,2745.114014,44.155071,2.135115,640.304871,4.25433,4.412931,67,804.936951,140.021881,411,81.800003,63.799999,19.609274,2.154547,0.415,379.600006,16.200001,3167.849609,715.328796,838.516174,105.746788,805.03302,722.543396,4.909941,152532.6406,8.875978,70.426079,750.48761,19.700001,150.419998,580,457.526581,9.14,102.653061,55.670609,0.745747,0.435409,0.014784,0.85864,1049.204102,0.130087,400,10.1,0.638,80.755013
3/7/2017,145.971573,299.370941,2613.230225,109.885506,717.953003,7423.76709,288.528656,170.689392,27.270927,85.473709,573.949768,3865.794922,66.368156,1364,29.260784,207.587799,0.055871,28.636305,8415.356445,3.356672,592.940613,0.6695,642.39093,3037.849365,2250.530273,167,273.032013,0.804588,0.166627,101.622566,61.382076,0.940102,10174.03027,2753.259521,43.801121,2.100718,635.062622,4.22234,4.341869,67,797.954834,135.036072,410.5,77.800003,63,19.50469,2.139358,0.416,381,16.1,3144.927246,712.690613,860.503418,105.746788,807.518005,722.063904,4.805676,150748.625,8.831951,69.953415,753.111755,18.5,145.809998,580,457.526581,8.89,101.987099,54.897408,0.738214,0.423492,0.014138,0.871032,1049.204102,0.126696,400,9.9,0.626,82.605072
3/9/2017,141.637207,290.046906,2528.108887,106.668907,688.034302,7215.663086,278.571014,167.046127,27.266256,85.347687,581.7146,3838.989258,64.266602,1359.5,28.747585,197.592819,0.054686,27.296944,8258.588867,3.285115,578.699463,0.6385,660.373901,3241.501709,2181.001953,170,271.90686,0.774234,0.137734,99.04818,60.579697,0.814279,9983.862305,2728.007813,43.9781,2.031086,650.040527,4.20834,4.121578,60.599998,767.033997,127.91346,398,64.5,61.099998,18.485008,1.991817,0.415,387.600006,15.82,2984.471924,700.253357,880.491943,105.746788,800.064026,719.187134,4.222739,148518.625,8.514953,70.709671,725.996216,17.799999,134.470001,636,457.526581,8.11,98.371887,54.462482,0.704316,0.397405,0.012936,0.832969,1049.204102,0.115697,407,9.54,0.555,78.627449
3/10/2017,142.816025,286.544678,2577.479248,106.486992,680.434387,7254.990234,277.270386,165.371063,26.336992,85.09565,582.505554,3848.498779,62.107304,1360,27.763254,196.208908,0.055067,27.586807,8344.263672,3.34552,567.759216,0.64,660.873474,3129.905518,2103.239746,167.050003,271.90686,0.798176,0.146987,98.611847,60.098274,0.863259,9888.777344,2679.947998,45.924816,2.057093,636.560425,4.21434,4.189086,61.799999,754.067261,125.02253,400,66.510002,63.900002,18.271486,2.029136,0.414,382,16,2975.302979,691.584961,917.47052,105.746788,804.536011,720.146057,4.545013,149856.625,8.699868,69.008095,746.988892,18,133,630,457.526581,8.48,98.467026,54.800762,0.704316,0.404443,0.012326,0.867491,1049.204102,0.121073,410,9.61,0.591,81.032516
3/13/2017,144.103638,289.501068,2597.057129,107.437912,694.383606,7345.11377,295.39743,172.95076,26.477081,85.079895,583.296326,3848.498779,63.54443,1366.5,28.604561,208.971695,0.055245,28.526358,8417.182617,3.450532,581.24585,0.64,661.872437,3213.276855,2107.813477,168.399994,279.407745,0.796978,0.148459,99.501976,61.309864,0.886723,10152.08887,2663.65625,49.110352,2.063805,651.538269,4.24533,4.221065,61.900002,744.092834,131.893738,396,65.860001,64.300003,18.964346,2.039117,0.417,385.899994,15.99,2952.380859,691.961914,908.475708,105.746788,804.039001,727.817444,4.601885,145396.6094,8.550175,69.858887,738.241943,18.75,143,650,457.526581,8.42,97.039963,55.284012,0.711096,0.389898,0.011523,0.916177,1049.204102,0.126531,412,9.71,0.579,80.385002
3/14/2017,142.743484,286.908569,2621.742432,106.503532,690.150757,7453.263184,297.023163,175.71463,26.761932,87.119858,591.564392,3852.826904,63.443333,1357,29.572069,206.818954,0.055075,28.576334,8449.081055,3.583889,582.000366,0.6385,674.360596,3082.140381,2188.320313,167.449997,280.532898,0.803733,0.149594,98.786385,61.831406,0.876946,10291.05762,2663.65625,47.606068,2.080584,655.282715,4.23933,4.402272,61.700001,723.146484,129.54747,401.5,66.029999,64.900002,19.413181,2.022193,0.417,385.5,15.92,2956.965332,693.469482,934.460754,105.746788,808.510986,726.858459,4.597146,145842.6094,8.691063,70.189751,732.993774,18.700001,139.25,650,457.526581,8.75,99.037842,55.09071,0.738214,0.38849,0.011994,0.917948,1049.204102,0.123388,414,9.83,0.569,80.385002
3/15/2017,141.637207,286.27179,2628.552246,105.511253,695.730408,7420.490234,289.382172,171.526947,26.556465,86.978081,584.518555,3870.984375,62.836697,1341,29.601519,199.976242,0.055143,28.196514,8518.348633,3.638718,575.964417,0.6395,686.349304,3022.651611,2138.918457,168.699997,280.720398,0.803733,0.150814,96.124733,61.494415,0.865997,10364.2002,2631.073242,48.048504,2.146861,655.282715,4.27833,4.51597,61.799999,713.172119,128.290558,403,65.669998,64.900002,18.77697,2.040419,0.417,386.100006,16.129999,2966.134277,689.32373,971.439392,105.746788,810.002014,723.98175,4.545013,145396.6094,8.708674,70.615135,731.244385,18.65,140.020004,650,457.526581,8.75,99.894081,55.139034,0.754786,0.388021,0.012022,0.92857,1049.204102,0.125456,417,9.86,0.558,80.385002
3/16/2017,143.586777,285.589478,2634.510498,105.883362,694.67218,7418.032227,301.575256,169.181854,26.757261,87.812973,599.257324,3805.256592,66.079277,1375,30.581646,207.280243,0.055448,29.056103,8841.005859,3.654981,564.929871,0.643,719.317932,2898.462646,2168.193848,167,274.907227,0.814421,0.159772,98.446037,61.141361,0.889656,10247.17285,2659.583496,49.729759,2.164479,638.807068,4.31932,4.491099,61.900002,718.159302,133.569656,398.5,68.400002,64.900002,19.352175,2.12634,0.417,386.899994,17.43,2943.211914,693.092529,964.44342,105.746788,806.523987,721.584473,4.654017,150302.625,8.805534,69.953415,733.868469,19.299999,142.080002,603,457.526581,8.75,99.418396,55.187359,0.780398,0.408572,0.011791,0.922374,1049.204102,0.129508,419,9.95,0.581,80.385002
3/17/2017,146.125717,286.044373,2664.303223,106.619293,711.892273,7512.25293,299.705658,171.275711,27.023432,89.915947,599.257324,3845.908203,68.245811,1354,31.136904,206.165451,0.056083,29.995655,8841.005859,3.710275,577.850647,0.6655,719.317932,2870.238037,2187.405273,168.75,273.125763,0.819124,0.160276,99.87722,60.178509,0.928664,10203.28809,2651.437988,49.021866,2.172868,621.58252,4.39431,4.508864,60,724.143982,135.371246,397,73.080002,65.5,19.448044,2.069927,0.419,384.899994,17.75,3071.576172,701.007141,938.458435,105.746788,807.518005,685.625061,4.734586,152532.6406,9.016867,69.244431,735.617859,19,147.509995,647,457.526581,8.74,101.226006,57.603622,0.767592,0.425087,0.012105,0.929455,1049.204102,0.13108,417,10,0.579,82.142555
3/20/2017,148.528671,283.04248,2632.382568,106.495255,710.064392,7382.802246,296.250977,169.558746,27.523088,89.868683,586.244141,3813.904785,67.75473,1348,31.801544,211.701111,0.056887,29.785753,8913.916992,3.773003,578.227844,0.675,713.323669,2901.936523,2158.130127,167.050003,270.594238,0.83212,0.163935,102.242165,62.786243,0.942351,10254.48731,2702.755615,50.880093,2.302905,625.326965,4.36631,4.476886,59.900002,716.164429,133.485855,397,75.720001,65.5,18.951275,2.13849,0.419,383,18.799999,3066.991943,693.092529,970.439941,112.604668,809.505005,707.200745,4.834112,152086.625,9.148952,70.047951,738.241943,19.299999,149.199997,633,457.526581,9.05,100.274635,56.637115,0.806762,0.439257,0.013398,0.929455,1049.204102,0.129756,415,10.04,0.571,81.402542
3/21/2017,147.78511,287.454346,2639.61792,106.916977,714.297363,7463.094727,296.454193,166.376114,27.695869,90.065598,599.76062,3782.770264,68.245811,1311,31.549149,218.159363,0.056548,29.33597,8868.34375,3.731184,580.397095,0.6725,722.315247,2898.02832,2185.575928,167.199997,269.281586,0.812369,0.158174,99.816132,62.58564,0.956136,10269.11621,2721.490967,50.968578,2.252568,623.080261,4.35332,4.441356,59.400002,710.179749,133.234467,398,73.699997,65,19.173512,2.139358,0.41,381.100006,18.620001,3062.407471,693.092529,973.438293,112.604668,807.518005,716.789917,4.886245,150748.625,9.30745,71.654991,737.367249,18.9,144.600006,650,457.526581,8.72,97.991341,57.120369,0.796217,0.436441,0.013842,0.917062,1049.204102,0.12835,404,10.01,0.565,81.402542
3/22/2017,147.730698,291.411407,2656.216553,108.860161,718.626465,7521.265137,297.104462,166.501755,28.08812,88.931412,601.270447,3778.450928,67.054214,1291,31.549149,221.042557,0.056692,28.866194,8604.023438,3.781367,589.828308,0.658,749.289612,3206.763428,2200.213135,168.25,268.906525,0.818269,0.163851,99.039459,62.505417,0.971485,10217.91602,2712.531006,51.145554,2.267669,623.829224,4.29333,4.313445,59.200001,707.187439,137.633713,398,73.550003,64,19.042784,2.11202,0.413,383,18.139999,3048.654297,692.715698,938.458435,107.524757,806.523987,713.913086,4.867287,150748.625,9.245811,71.607719,732.993774,18.85,144.169998,640,474.146149,8.76,97.896202,57.023716,0.775125,0.437661,0.013833,0.898473,1049.204102,0.130666,403,9.95,0.566,82.697578
3/23/2017,148.846024,289.22821,2609.825439,108.31443,710.545471,7522.904297,292.593018,167.004257,27.597803,87.033211,592.786621,3747.316406,69.480728,1288,31.443987,222.964661,0.056531,28.746252,8540.224609,3.846419,583.603699,0.657,738.299988,3161.169678,2199.298828,167,265.624878,0.805956,0.159141,97.74791,62.46529,0.976666,10239.8584,2727.193359,50.880093,2.229916,631.318115,4.26133,4.341869,58.400002,688.236084,138.639267,399,76,66,19.147366,2.090322,0.419,381.100006,18.34,3131.174072,691.961914,969.440552,109.218063,810.995972,707.680176,4.824634,150748.625,9.245811,71.182335,732.11908,19,143.649994,614,469.258057,8.76,97.515648,57.217022,0.778138,0.430248,0.013999,0.889621,1049.204102,0.129756,401,9.95,0.565,82.697578
3/24/2017,149.181534,287.135925,2568.54126,107.537148,708.044312,7508.975098,283.692078,167.925537,27.481064,88.198921,593.146179,3846.769043,69.329079,1280.5,31.637487,222.080505,0.05621,28.976141,8522.000977,3.840843,580.019836,0.6685,737.800415,3180.709717,2180.086914,167,265.062347,0.808008,0.16015,99.763779,62.18446,0.970996,10305.68555,2678.318848,51.145554,2.214815,620.084717,4.25433,4.313445,56.799999,685.243652,140.440872,394.5,73.949997,65,19.434969,2.088153,0.416,380.799988,18.33,3254.954102,688.569946,958.446899,110.488037,806.523987,710.077454,4.99051,150748.625,9.245811,71.135063,737.367249,18.85,143.089996,620,469.258057,8.72,98.276749,57.313667,0.765332,0.430248,0.014008,0.892277,1049.204102,0.132982,400,9.98,0.57,82.697578
3/27/2017,147.522141,281.814392,2556.19873,106.503532,700.059448,7284.484375,282.35083,167.088013,27.084141,87.946869,590.485901,3839.849854,68.383026,1261,31.422955,217.582764,0.055448,27.636782,8522.90918,3.810176,573.795227,0.6885,741.796753,3214.57959,2129.770264,167.050003,264.218475,0.777655,0.150561,98.088249,61.462318,0.922407,10115.51758,2679.947998,51.676479,2.214815,640.304871,4.24333,4.22817,54.599998,675.269287,138.262177,390.5,68.910004,64.099998,19.190945,2.039117,0.405,377.5,18.129999,3195.356201,688.946838,927.464783,110.488037,806.026978,712.954224,4.767761,150748.625,8.981646,68.629974,730.36969,18.299999,140.360001,630,469.258057,8.47,96.659416,55.670609,0.755539,0.414296,0.014082,0.871917,1049.204102,0.128185,399,9.89,0.559,82.975082
3/28/2017,148.401718,286.180817,2600.461914,106.834282,712.469543,7382.802246,286.049377,166.66925,27.551107,88.419449,596.740967,3837.259766,68.231369,1277.5,31.927736,218.736038,0.055465,28.326452,8749.861328,3.814822,584.641174,0.7285,746.292419,3290.569336,2147.152344,165.100006,261.21814,0.785179,0.145094,100.025581,61.44627,0.902365,10188.66016,2712.531006,51.764965,2.235789,655.282715,4.27633,4.157109,55.200001,677.264099,138.806854,387,70.639999,67.300003,19.870731,2.041286,0.411,379.5,18.129999,3158.680908,705.529785,948.452698,110.742035,802.051025,712.954224,4.739325,154316.6406,9.184174,70.898735,737.367249,18.35,148.520004,630,469.258057,8.46,96.849693,56.057213,0.760059,0.438975,0.013953,0.893162,1049.204102,0.128764,398,9.88,0.539,82.975082
3/29/2017,148.002747,293.094238,2605.569336,106.511795,701.502502,7361.5,287.756439,168.595596,27.579126,89.159813,597.100464,3840.719238,66.440369,1262,31.443987,219.158875,0.056032,28.786232,8501.03125,3.816216,591.33728,0.788,694.341675,3213.276855,2217.595459,165.25,261.31189,0.810402,0.147449,98.96965,60.940765,0.911164,10057.00391,2687.279053,50.880093,2.254246,651.538269,4.31532,4.263701,54.099998,700.205383,139.309616,388,72.07,67.5,19.783579,2.064286,0.414,376.5,18,3163.265137,710.806152,945.454468,110.742035,798.572998,714.392578,4.78198,154316.6406,9.30745,70.709671,754.861145,18.200001,161.130005,600,469.258057,8.47,97.420517,55.380661,0.772112,0.441696,0.014008,0.894933,1049.204102,0.127689,401,9.94,0.529,82.975082
